diversity,seed,phase,kind,phase_env_steps,total_env_steps,success_rate
256,2,1,periodic,25165824,25165824,0.3583984375
256,2,1,periodic,27262976,27262976,0.3916015625
256,2,1,periodic,29360128,29360128,0.34765625
256,2,1,periodic,31457280,31457280,0.3466796875
256,2,1,periodic,33554432,33554432,0.3916015625
256,2,1,periodic,35651584,35651584,0.3896484375
256,2,1,periodic,37748736,37748736,0.4033203125
256,2,1,periodic,39845888,39845888,0.390625
256,2,1,periodic,41943040,41943040,0.375
256,2,1,periodic,44040192,44040192,0.3681640625
256,2,1,periodic,46137344,46137344,0.3798828125
256,2,1,periodic,48234496,48234496,0.3935546875
256,2,1,periodic,50331648,50331648,0.3515625
256,2,1,phase_end,50331648,50331648,0.3515625
256,2,2,phase_start,0,50331648,0.3935546875
256,2,2,periodic,2097152,52428800,0.4072265625
256,2,2,periodic,4194304,54525952,0.390625
256,2,2,periodic,6291456,56623104,0.3876953125
256,2,2,periodic,8388608,58720256,0.359375
256,2,2,periodic,10485760,60817408,0.373046875
256,2,2,periodic,12582912,62914560,0.4033203125
256,2,2,periodic,14680064,65011712,0.39453125
256,2,2,periodic,16777216,67108864,0.400390625
256,2,2,periodic,18874368,69206016,0.412109375
256,2,2,periodic,20971520,71303168,0.4658203125
256,2,2,periodic,23068672,73400320,0.36328125
256,2,2,periodic,25165824,75497472,0.3916015625
256,2,2,periodic,27262976,77594624,0.39453125
256,2,2,periodic,29360128,79691776,0.421875
256,2,2,periodic,31457280,81788928,0.419921875
256,2,2,periodic,33554432,83886080,0.40234375
256,2,2,periodic,35651584,85983232,0.400390625
256,2,2,periodic,37748736,88080384,0.408203125
256,2,2,periodic,39845888,90177536,0.3671875
256,2,2,periodic,41943040,92274688,0.3642578125
256,2,2,periodic,44040192,94371840,0.3759765625
256,2,2,periodic,46137344,96468992,0.412109375
256,2,2,periodic,48234496,98566144,0.396484375
256,2,2,periodic,50331648,100663296,0.3896484375
256,2,2,phase_end,50331648,100663296,0.3896484375
256,2,3,phase_start,0,100663296,0.375
256,2,3,periodic,2097152,102760448,0.396484375
256,2,3,periodic,4194304,104857600,0.376953125
256,2,3,periodic,6291456,106954752,0.3779296875
256,2,3,periodic,8388608,109051904,0.37109375
256,2,3,periodic,10485760,111149056,0.37109375
256,2,3,periodic,12582912,113246208,0.3984375
256,2,3,periodic,14680064,115343360,0.3671875
256,2,3,periodic,16777216,117440512,0.4033203125
256,2,3,periodic,18874368,119537664,0.384765625
256,2,3,periodic,20971520,121634816,0.39453125
256,2,3,periodic,23068672,123731968,0.3671875
256,2,3,periodic,25165824,125829120,0.4052734375
256,2,3,periodic,27262976,127926272,0.361328125
256,2,3,periodic,29360128,130023424,0.388671875
256,2,3,periodic,31457280,132120576,0.4052734375
256,2,3,periodic,33554432,134217728,0.3623046875
256,2,3,periodic,35651584,136314880,0.40625
256,2,3,periodic,37748736,138412032,0.34765625
256,2,3,periodic,39845888,140509184,0.3662109375
256,2,3,periodic,41943040,142606336,0.373046875
256,2,3,periodic,44040192,144703488,0.3583984375
256,2,3,periodic,46137344,146800640,0.3876953125
256,2,3,periodic,48234496,148897792,0.3779296875
256,2,3,periodic,50331648,150994944,0.373046875
256,2,3,phase_end,50331648,150994944,0.373046875
256,2,4,phase_start,0,150994944,0.373046875
256,2,4,periodic,2097152,153092096,0.35546875
256,2,4,periodic,4194304,155189248,0.396484375
256,2,4,periodic,6291456,157286400,0.3798828125
256,2,4,periodic,8388608,159383552,0.3603515625
256,2,4,periodic,10485760,161480704,0.3642578125
256,2,4,periodic,12582912,163577856,0.3740234375
256,2,4,periodic,14680064,165675008,0.3974609375
256,2,4,periodic,16777216,167772160,0.390625
256,2,4,periodic,18874368,169869312,0.3837890625
256,2,4,periodic,20971520,171966464,0.388671875
256,2,4,periodic,23068672,174063616,0.39453125
256,2,4,periodic,25165824,176160768,0.3623046875
256,2,4,periodic,27262976,178257920,0.34375
256,2,4,periodic,29360128,180355072,0.3623046875
256,2,4,periodic,31457280,182452224,0.380859375
256,2,4,periodic,33554432,184549376,0.392578125
256,2,4,periodic,35651584,186646528,0.369140625
256,2,4,periodic,37748736,188743680,0.359375
256,2,4,periodic,39845888,190840832,0.341796875
256,2,4,periodic,41943040,192937984,0.3818359375
256,2,4,periodic,44040192,195035136,0.390625
256,2,4,periodic,46137344,197132288,0.38671875
256,2,4,periodic,48234496,199229440,0.359375
256,2,4,periodic,50331648,201326592,0.384765625
256,2,4,phase_end,50331648,201326592,0.384765625
256,3,1,phase_start,0,0,0.0439453125
256,3,1,periodic,2097152,2097152,0.3818359375
256,3,1,periodic,4194304,4194304,0.404296875
256,3,1,periodic,6291456,6291456,0.369140625
256,3,1,periodic,8388608,8388608,0.38671875
256,3,1,periodic,10485760,10485760,0.337890625
256,3,1,periodic,12582912,12582912,0.3857421875
256,3,1,periodic,14680064,14680064,0.3427734375
256,3,1,periodic,16777216,16777216,0.3935546875
256,3,1,periodic,18874368,18874368,0.3740234375
256,3,1,periodic,20971520,20971520,0.41015625
256,3,1,periodic,23068672,23068672,0.333984375
256,3,1,periodic,25165824,25165824,0.3662109375
256,3,1,periodic,27262976,27262976,0.38671875
256,3,1,periodic,29360128,29360128,0.3740234375
256,3,1,periodic,31457280,31457280,0.400390625
256,3,1,periodic,33554432,33554432,0.3212890625
256,3,1,periodic,35651584,35651584,0.396484375
256,3,1,periodic,37748736,37748736,0.359375
256,3,1,periodic,39845888,39845888,0.375
256,3,1,periodic,41943040,41943040,0.3779296875
256,3,1,periodic,44040192,44040192,0.3564453125
256,3,1,periodic,46137344,46137344,0.40234375
256,3,1,periodic,48234496,48234496,0.357421875
256,3,1,periodic,50331648,50331648,0.3515625
256,3,1,phase_end,50331648,50331648,0.3515625
256,3,2,phase_start,0,50331648,0.365234375
256,3,2,periodic,2097152,52428800,0.3984375
256,3,2,periodic,4194304,54525952,0.4267578125
256,3,2,periodic,6291456,56623104,0.3876953125
256,3,2,periodic,8388608,58720256,0.390625
256,3,2,periodic,10485760,60817408,0.3984375
256,3,2,periodic,12582912,62914560,0.38671875
256,3,2,periodic,14680064,65011712,0.421875
256,3,2,periodic,16777216,67108864,0.4013671875
256,3,2,periodic,18874368,69206016,0.4091796875
256,3,2,periodic,20971520,71303168,0.404296875
256,3,2,periodic,23068672,73400320,0.4111328125
256,3,2,periodic,25165824,75497472,0.38671875
256,3,2,periodic,27262976,77594624,0.396484375
256,3,2,periodic,29360128,79691776,0.4013671875
256,3,2,periodic,31457280,81788928,0.40234375
256,3,2,periodic,33554432,83886080,0.40234375
256,3,2,periodic,35651584,85983232,0.375
256,3,2,periodic,37748736,88080384,0.3662109375
256,3,2,periodic,39845888,90177536,0.39453125
256,3,2,periodic,41943040,92274688,0.4052734375
256,3,2,periodic,44040192,94371840,0.3974609375
256,3,2,periodic,46137344,96468992,0.392578125
256,3,2,periodic,48234496,98566144,0.400390625
256,3,2,periodic,50331648,100663296,0.4091796875
256,3,2,phase_end,50331648,100663296,0.4091796875
256,3,3,phase_start,0,100663296,0.3896484375
256,3,3,periodic,2097152,102760448,0.365234375
256,3,3,periodic,4194304,104857600,0.4013671875
256,3,3,periodic,6291456,106954752,0.3837890625
256,3,3,periodic,8388608,109051904,0.3681640625
256,3,3,periodic,10485760,111149056,0.3916015625
256,3,3,periodic,12582912,113246208,0.3544921875
256,3,3,periodic,14680064,115343360,0.3779296875
256,3,3,periodic,16777216,117440512,0.3974609375
256,3,3,periodic,18874368,119537664,0.396484375
256,3,3,periodic,20971520,121634816,0.0126953125
256,3,3,periodic,23068672,123731968,0.359375
256,3,3,periodic,25165824,125829120,0.40625
256,3,3,periodic,27262976,127926272,0.400390625
256,3,3,periodic,29360128,130023424,0.3740234375
256,3,3,periodic,31457280,132120576,0.3740234375
256,3,3,periodic,33554432,134217728,0.3662109375
256,3,3,periodic,35651584,136314880,0.392578125
256,3,3,periodic,37748736,138412032,0.3798828125
256,3,3,periodic,39845888,140509184,0.376953125
256,3,3,periodic,41943040,142606336,0.361328125
256,3,3,periodic,44040192,144703488,0.361328125
256,3,3,periodic,46137344,146800640,0.3701171875
256,3,3,periodic,48234496,148897792,0.392578125
256,3,3,periodic,50331648,150994944,0.3828125
256,3,3,phase_end,50331648,150994944,0.3828125
256,3,4,phase_start,0,150994944,0.4091796875
256,3,4,periodic,2097152,153092096,0.3798828125
256,3,4,periodic,4194304,155189248,0.369140625
256,3,4,periodic,6291456,157286400,0.3837890625
256,3,4,periodic,8388608,159383552,0.376953125
256,3,4,periodic,10485760,161480704,0.3779296875
256,3,4,periodic,12582912,163577856,0.4013671875
256,3,4,periodic,14680064,165675008,0.3798828125
256,3,4,periodic,16777216,167772160,0.38671875
256,3,4,periodic,18874368,169869312,0.400390625
256,3,4,periodic,20971520,171966464,0.3681640625
256,3,4,periodic,23068672,174063616,0.3740234375
256,3,4,periodic,25165824,176160768,0.375
256,3,4,periodic,27262976,178257920,0.3984375
256,3,4,periodic,29360128,180355072,0.3466796875
256,3,4,periodic,31457280,182452224,0.349609375
256,3,4,periodic,33554432,184549376,0.369140625
256,3,4,periodic,35651584,186646528,0.36328125
256,3,4,periodic,37748736,188743680,0.400390625
256,3,4,periodic,39845888,190840832,0.3837890625
256,3,4,periodic,41943040,192937984,0.3642578125
256,3,4,periodic,44040192,195035136,0.3955078125
256,3,4,periodic,46137344,197132288,0.3583984375
256,3,4,periodic,48234496,199229440,0.4033203125
256,3,4,periodic,50331648,201326592,0.3583984375
256,3,4,phase_end,50331648,201326592,0.3583984375
256,4,1,phase_start,0,0,0.0400390625
256,4,1,periodic,2097152,2097152,0.3486328125
256,4,1,periodic,4194304,4194304,0.400390625
256,4,1,periodic,6291456,6291456,0.3720703125
256,4,1,periodic,8388608,8388608,0.3779296875
256,4,1,periodic,10485760,10485760,0.3876953125
256,4,1,periodic,12582912,12582912,0.3662109375
256,4,1,periodic,14680064,14680064,0.3564453125
256,4,1,periodic,16777216,16777216,0.3642578125
256,4,1,periodic,18874368,18874368,0.388671875
256,4,1,periodic,20971520,20971520,0.3798828125
256,4,1,periodic,23068672,23068672,0.375
256,4,1,periodic,25165824,25165824,0.3505859375
256,4,1,periodic,27262976,27262976,0.376953125
256,4,1,periodic,29360128,29360128,0.380859375
256,4,1,periodic,31457280,31457280,0.357421875
256,4,1,periodic,33554432,33554432,0.34375
256,4,1,periodic,35651584,35651584,0.369140625
256,4,1,periodic,37748736,37748736,0.384765625
256,4,1,periodic,39845888,39845888,0.3388671875
256,4,1,periodic,41943040,41943040,0.35546875
256,4,1,periodic,44040192,44040192,0.369140625
256,4,1,periodic,46137344,46137344,0.384765625
256,4,1,periodic,48234496,48234496,0.375
256,4,1,periodic,50331648,50331648,0.3955078125
256,4,1,phase_end,50331648,50331648,0.3955078125
256,4,2,phase_start,0,50331648,0.3916015625
256,4,2,periodic,2097152,52428800,0.396484375
256,4,2,periodic,4194304,54525952,0.408203125
256,4,2,periodic,6291456,56623104,0.3759765625
256,4,2,periodic,8388608,58720256,0.3740234375
256,4,2,periodic,10485760,60817408,0.3740234375
256,4,2,periodic,12582912,62914560,0.390625
256,4,2,periodic,14680064,65011712,0.3935546875
256,4,2,periodic,16777216,67108864,0.41015625
256,4,2,periodic,18874368,69206016,0.408203125
256,4,2,periodic,20971520,71303168,0.396484375
256,4,2,periodic,23068672,73400320,0.375
256,4,2,periodic,25165824,75497472,0.3818359375
256,4,2,periodic,27262976,77594624,0.4091796875
256,4,2,periodic,29360128,79691776,0.423828125
256,4,2,periodic,31457280,81788928,0.39453125
256,4,2,periodic,33554432,83886080,0.404296875
256,4,2,periodic,35651584,85983232,0.390625
256,4,2,periodic,37748736,88080384,0.3857421875
256,4,2,periodic,39845888,90177536,0.4072265625
256,4,2,periodic,41943040,92274688,0.41796875
256,4,2,periodic,44040192,94371840,0.369140625
256,4,2,periodic,46137344,96468992,0.38671875
256,4,2,periodic,48234496,98566144,0.40625
256,4,2,periodic,50331648,100663296,0.353515625
256,4,2,phase_end,50331648,100663296,0.353515625
256,4,3,phase_start,0,100663296,0.3935546875
256,4,3,periodic,2097152,102760448,0.3935546875
256,4,3,periodic,4194304,104857600,0.384765625
256,4,3,periodic,6291456,106954752,0.3876953125
256,4,3,periodic,8388608,109051904,0.3544921875
256,4,3,periodic,10485760,111149056,0.435546875
256,4,3,periodic,12582912,113246208,0.3857421875
256,4,3,periodic,14680064,115343360,0.3681640625
256,4,3,periodic,16777216,117440512,0.3876953125
256,4,3,periodic,18874368,119537664,0.3681640625
256,4,3,periodic,20971520,121634816,0.37109375
256,4,3,periodic,23068672,123731968,0.3603515625
256,4,3,periodic,25165824,125829120,0.3701171875
256,4,3,periodic,27262976,127926272,0.3623046875
256,4,3,periodic,29360128,130023424,0.3671875
256,4,3,periodic,31457280,132120576,0.3837890625
256,4,3,periodic,33554432,134217728,0.373046875
256,4,3,periodic,35651584,136314880,0.3994140625
256,4,3,periodic,37748736,138412032,0.3857421875
256,4,3,periodic,39845888,140509184,0.392578125
256,4,3,periodic,41943040,142606336,0.3798828125
256,4,3,periodic,44040192,144703488,0.3369140625
256,4,3,periodic,46137344,146800640,0.3701171875
256,4,3,periodic,48234496,148897792,0.37890625
256,4,3,periodic,50331648,150994944,0.3779296875
256,4,3,phase_end,50331648,150994944,0.3779296875
256,4,4,phase_start,0,150994944,0.3779296875
256,4,4,periodic,2097152,153092096,0.390625
256,4,4,periodic,4194304,155189248,0.388671875
256,4,4,periodic,6291456,157286400,0.36328125
256,4,4,periodic,8388608,159383552,0.4140625
256,4,4,periodic,10485760,161480704,0.3779296875
256,4,4,periodic,12582912,163577856,0.3662109375
256,4,4,periodic,14680064,165675008,0.3369140625
256,4,4,periodic,16777216,167772160,0.3740234375
256,4,4,periodic,18874368,169869312,0.3876953125
256,4,4,periodic,20971520,171966464,0.35546875
256,4,4,periodic,23068672,174063616,0.3505859375
256,4,4,periodic,25165824,176160768,0.400390625
256,4,4,periodic,27262976,178257920,0.435546875
256,4,4,periodic,29360128,180355072,0.3798828125
256,4,4,periodic,31457280,182452224,0.3896484375
256,4,4,periodic,33554432,184549376,0.3515625
256,4,4,periodic,35651584,186646528,0.380859375
256,4,4,periodic,37748736,188743680,0.39453125
256,4,4,periodic,39845888,190840832,0.3623046875
256,4,4,periodic,41943040,192937984,0.3955078125
256,4,4,periodic,44040192,195035136,0.4072265625
256,4,4,periodic,46137344,197132288,0.40234375
256,4,4,periodic,48234496,199229440,0.390625
256,4,4,periodic,50331648,201326592,0.3837890625
256,4,4,phase_end,50331648,201326592,0.3837890625
