checkpoint_success_rate,cosine_all,cosine_policy,cosine_shared,cosine_value,current_batch_mean_reward,diversity,event,norm_current_all,norm_current_policy,norm_current_shared,norm_current_value,norm_previous_all,norm_previous_policy,norm_previous_shared,norm_previous_value,phase,phase_env_steps,phase_fraction,previous_batch_mean_reward,previous_distribution_count,seed,total_env_steps,wall_time_seconds,subsequent_specialization_gain
0.48046875,-0.0007920938660390675,-0.08114476501941681,0.203505277633667,-0.2744109034538269,0.003509521484375,4,gradient_diagnostic,0.09322185069322586,0.08694235980510712,0.03339258208870888,0.0040343813598155975,0.06637230515480042,0.04296000301837921,0.046949755400419235,0.018853140994906425,4,25165824,0.5,0.005401611328125,3,2,176160768,2150.1760494709015,-0.09765625
0.46484375,0.2555161714553833,0.29509633779525757,0.17257417738437653,-0.004908685572445393,0.0045166015625,4,gradient_diagnostic,0.04625149071216583,0.04101094603538513,0.021304083988070488,0.001854405039921403,0.08787879347801208,0.07127917557954788,0.04789514094591141,0.01865518093109131,4,50331648,1.0,0.005859375,3,2,201326592,279.16084456443787,-0.08203125
0.333984375,0.24861149489879608,0.30985546112060547,0.25989577174186707,0.6043035387992859,0.003265380859375,4,gradient_diagnostic,0.08927972614765167,0.04569553583860397,0.061884406954050064,0.04531122371554375,0.07146110385656357,0.06398708373308182,0.031135547906160355,0.006551300175487995,2,0,0.0,0.011627197265625,1,3,50331648,1375.3415031433105,-0.0146484375
0.365234375,0.27196064591407776,0.262172132730484,-0.11083207279443741,0.8720760941505432,0.002471923828125,4,gradient_diagnostic,0.04821823537349701,0.042230769991874695,0.018774602562189102,0.013750452548265457,0.060417868196964264,0.04904256388545036,0.024807320907711983,0.025094667449593544,2,25165824,0.5,0.01068115234375,1,3,75497472,2060.117703437805,-0.0458984375
0.28515625,0.2883225679397583,0.24502386152744293,0.39295345544815063,0.31168973445892334,0.002044677734375,4,gradient_diagnostic,0.09542829543352127,0.07839667052030563,0.05425281822681427,0.004141570534557104,0.09019473195075989,0.05920936167240143,0.061263371258974075,0.029599664732813835,2,50331648,1.0,0.011016845703125,1,3,100663296,123.0468680858612,0.0341796875
0.5625,0.21688169240951538,0.40323972702026367,0.060759592801332474,0.1164081022143364,0.00567626953125,4,gradient_diagnostic,0.11955126374959946,0.07092171907424927,0.09366919845342636,0.022106466814875603,0.08748121559619904,0.06736782193183899,0.054404325783252716,0.012438197620213032,3,0,0.0,0.006134033203125,2,3,100663296,130.7009563446045,-0.0126953125
0.5625,-0.0948653519153595,-0.07487744837999344,-0.19413496553897858,-0.34585079550743103,0.006927490234375,4,gradient_diagnostic,0.03509537875652313,0.02838914655148983,0.020568447187542915,0.0016374069964513183,0.08076462894678116,0.07622214406728745,0.02577045001089573,0.006999574601650238,3,25165824,0.5,0.006317138671875,2,3,125829120,802.3398168087006,-0.0126953125
0.5703125,0.1434888392686844,0.10812640935182571,0.14047005772590637,0.8523648381233215,0.007293701171875,4,gradient_diagnostic,0.056847184896469116,0.05158669874072075,0.020020294934511185,0.013023174367845058,0.06859160214662552,0.055953964591026306,0.03756159916520119,0.012770581059157848,3,50331648,1.0,0.005157470703125,2,3,150994944,1464.7284984588623,-0.0205078125
0.50390625,0.14558662474155426,0.036528173834085464,0.3193623125553131,0.5271307229995728,0.00408935546875,4,gradient_diagnostic,0.059879109263420105,0.044816430658102036,0.03665182366967201,0.015285254456102848,0.07142186164855957,0.05988170579075813,0.0374089740216732,0.010762510821223259,4,0,0.0,0.005706787109375,3,3,150994944,1471.963989019394,-0.1376953125
0.505859375,-0.35460609197616577,-0.4561198055744171,-0.03890697658061981,-0.4497777223587036,0.0042724609375,4,gradient_diagnostic,0.056309644132852554,0.05307425186038017,0.018721822649240494,0.001842023222707212,0.07497888058423996,0.060026783496141434,0.041856613010168076,0.016329169273376465,4,25165824,0.5,0.006622314453125,3,3,176160768,2133.1538784503937,-0.1396484375
0.49609375,0.30764198303222656,0.3940810263156891,-0.13913656771183014,0.4086269438266754,0.00408935546875,4,gradient_diagnostic,0.05946435406804085,0.05806997790932655,0.012517835013568401,0.0026816041208803654,0.0820796862244606,0.06869950145483017,0.044476479291915894,0.006268669385462999,4,50331648,1.0,0.0052490234375,3,3,201326592,121.2693099975586,-0.1298828125
0.3359375,-0.1441681981086731,-0.3745093047618866,0.3364766538143158,0.6177520155906677,0.00225830078125,4,gradient_diagnostic,0.13541579246520996,0.1128484457731247,0.07429619133472443,0.009096126072108746,0.02423655055463314,0.01965896040201187,0.013079551979899406,0.005464519839733839,2,0,0.0,0.00982666015625,1,4,50331648,1365.5313906669617,-0.0634765625
0.357421875,0.45727935433387756,0.681763231754303,0.027068857103586197,-0.8019143342971802,0.002044677734375,4,gradient_diagnostic,0.06339289993047714,0.059714894741773605,0.018228374421596527,0.01097805891185999,0.09697292000055313,0.0791492611169815,0.028393667191267014,0.04830053821206093,2,25165824,0.5,0.0098876953125,1,4,75497472,2048.98210644722,-0.0849609375
0.33984375,0.34677058458328247,0.4053519368171692,0.18551746010780334,0.9348217248916626,0.002471923828125,4,gradient_diagnostic,0.11248185485601425,0.10317742079496384,0.04247758165001869,0.014221233315765858,0.10311859101057053,0.07649176567792892,0.0651053711771965,0.023318348452448845,2,50331648,1.0,0.0087890625,1,4,100663296,92.02239036560059,-0.0673828125
0.57421875,0.41666126251220703,0.5738062858581543,0.030870189890265465,0.7394307255744934,0.0069580078125,4,gradient_diagnostic,0.1049671396613121,0.07957322895526886,0.06364428997039795,0.025211218744516373,0.08426831662654877,0.07209242880344391,0.04023323953151703,0.016885435208678246,3,0,0.0,0.00567626953125,2,4,100663296,104.83408665657043,-0.0224609375
0.56640625,0.183513805270195,0.1991472840309143,0.09350200742483139,0.9566178917884827,0.005828857421875,4,gradient_diagnostic,0.09378161281347275,0.07425546646118164,0.05524354428052902,0.015141555108129978,0.10158742964267731,0.09250077605247498,0.04027266055345535,0.01190484594553709,3,25165824,0.5,0.005828857421875,2,4,125829120,792.5944039821625,-0.0146484375
0.58203125,-0.010602532885968685,-0.0372854545712471,0.04746922478079796,-0.7284751534461975,0.006072998046875,4,gradient_diagnostic,0.07454583793878555,0.0626479983329773,0.039896462112665176,0.006370408460497856,0.11505654454231262,0.07179852575063705,0.08781116455793381,0.019291996955871582,3,50331648,1.0,0.006378173828125,2,4,150994944,1477.1624944210052,-0.0302734375
0.470703125,0.38416650891304016,0.3420947194099426,0.40730032324790955,0.759946346282959,0.003997802734375,4,gradient_diagnostic,0.11908581107854843,0.07981782406568527,0.08538223057985306,0.022812722250819206,0.07276307791471481,0.049676563590765,0.052484624087810516,0.008489317260682583,4,0,0.0,0.00628662109375,3,4,150994944,1487.5198059082031,-0.083984375
0.462890625,0.11661862581968307,0.0888831615447998,0.1579369157552719,0.1307651549577713,0.00311279296875,4,gradient_diagnostic,0.08246441185474396,0.06312606483697891,0.05287047475576401,0.004493572283536196,0.11197022348642349,0.0862976536154747,0.06999769061803818,0.013797460123896599,4,25165824,0.5,0.005828857421875,3,4,176160768,2177.451054096222,-0.076171875
0.501953125,-0.06322788447141647,0.03528759256005287,-0.11192728579044342,-0.5939036011695862,0.003387451171875,4,gradient_diagnostic,0.06135951727628708,0.03790273144841194,0.04797191545367241,0.005202787928283215,0.09453584998846054,0.059933193027973175,0.06843908876180649,0.025712426751852036,4,50331648,1.0,0.00482177734375,3,4,201326592,200.88323068618774,-0.115234375
0.54296875,0.7022398710250854,0.6642754077911377,0.8081541657447815,0.9316922426223755,0.00543212890625,16,gradient_diagnostic,0.06889414042234421,0.05672692507505417,0.03895893692970276,0.0032648274209350348,0.05298379063606262,0.046082764863967896,0.02607494592666626,0.0019385949708521366,2,0,0.0,0.003692626953125,1,0,50331648,10.113641023635864,-0.033203125
0.55859375,0.6569029092788696,0.663964569568634,0.4324013292789459,0.7099537253379822,0.0068359375,16,gradient_diagnostic,0.04476887360215187,0.04432589188218117,0.005613737739622593,0.0028201958630234003,0.057817596942186356,0.0567830353975296,0.010785349644720554,0.0014957394450902939,2,25165824,0.5,0.003448486328125,1,0,75497472,694.0354335308075,-0.048828125
0.552734375,0.30913856625556946,0.3114560544490814,-0.3025437295436859,0.9914484620094299,0.005706787109375,16,gradient_diagnostic,0.054589103907346725,0.054165177047252655,0.006045718677341938,0.003090722719207406,0.027602503076195717,0.02718420699238777,0.002691269386559725,0.003959062974900007,2,50331648,1.0,0.00408935546875,1,0,100663296,1376.7838690280914,-0.04296875
0.546875,0.5000091195106506,0.5218189358711243,-0.727654755115509,0.4719146490097046,0.0059814453125,16,gradient_diagnostic,0.035869091749191284,0.03539889305830002,0.005711880512535572,0.0009403887088410556,0.06563829630613327,0.06519138813018799,0.006855177227407694,0.003387607168406248,3,0,0.0,0.0045166015625,2,0,100663296,1388.2977108955383,-0.0654296875
0.53125,0.9053837060928345,0.9194658994674683,-0.7132623791694641,0.9986078143119812,0.0052490234375,16,gradient_diagnostic,0.049174197018146515,0.04842688515782356,0.005099944770336151,0.006850481033325195,0.12158174812793732,0.12109356373548508,0.008027294650673866,0.007350726053118706,3,25165824,0.5,0.00396728515625,2,0,125829120,2084.5483951568604,-0.0498046875
0.544921875,-0.22315198183059692,-0.2936095595359802,0.6079230308532715,0.9996119737625122,0.005340576171875,16,gradient_diagnostic,0.02742074988782406,0.025589430704712868,0.004983064718544483,0.00849985796958208,0.07747852802276611,0.0765201598405838,0.00823622290045023,0.008930468000471592,3,50331648,1.0,0.003875732421875,2,0,150994944,124.87412214279175,-0.0634765625
0.373046875,-0.0627787709236145,-0.12526676058769226,0.4112296402454376,0.9986349940299988,0.002838134765625,16,gradient_diagnostic,0.035523366183042526,0.03445065766572952,0.0030335932970046997,0.008115369826555252,0.04161927103996277,0.039521776139736176,0.010299374349415302,0.008007224649190903,4,0,0.0,0.004608154296875,3,0,150994944,136.90584588050842,-0.0517578125
0.470703125,-0.026324842125177383,-0.0601181723177433,0.5357576608657837,0.9995133876800537,0.003021240234375,16,gradient_diagnostic,0.06517758965492249,0.06473428755998611,0.0012569732498377562,0.007483986206352711,0.028190098702907562,0.02713811956346035,0.0010142704704776406,0.007561444770544767,4,25165824,0.5,0.0052490234375,3,0,176160768,806.7396569252014,-0.1494140625
0.3046875,0.14408504962921143,0.10197713226079941,0.4706370234489441,0.9941226840019226,0.00341796875,16,gradient_diagnostic,0.06279382109642029,0.06220383197069168,0.0016074086306616664,0.008435845375061035,0.024360742419958115,0.022559039294719696,0.0013170137535780668,0.009099503979086876,4,50331648,1.0,0.0050048828125,3,0,201326592,1474.9760279655457,0.0166015625
0.53515625,0.3729264736175537,0.3863135576248169,0.2384859025478363,0.9660243988037109,0.00482177734375,16,gradient_diagnostic,0.05118543654680252,0.045074932277202606,0.021384062245488167,0.011442086659371853,0.08317331224679947,0.08018319308757782,0.02068966068327427,0.00777123449370265,2,0,0.0,0.00341796875,1,1,50331648,1389.1870331764221,-0.021484375
0.546875,-0.38056743144989014,-0.4111786484718323,-0.12090636044740677,0.9958398938179016,0.0069580078125,16,gradient_diagnostic,0.037526778876781464,0.035947564989328384,0.00988527201116085,0.004279406275600195,0.04751993715763092,0.046964652836322784,0.005154917947947979,0.005088481120765209,2,25165824,0.5,0.003173828125,1,1,75497472,2067.401178598404,-0.033203125
0.599609375,-0.16157372295856476,-0.1753266453742981,0.2178870290517807,0.7040578722953796,0.00604248046875,16,gradient_diagnostic,0.033501118421554565,0.03304547071456909,0.005159344058483839,0.001924289739690721,0.040941935032606125,0.04007158800959587,0.008353265933692455,0.0008560757851228118,2,50331648,1.0,0.00347900390625,1,1,100663296,111.66131639480591,-0.0859375
0.5390625,-0.17176873981952667,-0.17413151264190674,-0.25996050238609314,0.9910567998886108,0.005828857421875,16,gradient_diagnostic,0.027490753680467606,0.026643851771950722,0.006562182679772377,0.0016686540329828858,0.03329984471201897,0.03308464214205742,0.0035230990033596754,0.001368911238387227,3,0,0.0,0.003662109375,2,1,100663296,119.50044846534729,-0.0546875
0.505859375,-0.3748956620693207,-0.4851813018321991,0.7840381860733032,0.9162700176239014,0.004608154296875,16,gradient_diagnostic,0.10149571299552917,0.09588415920734406,0.03289713338017464,0.005038630682975054,0.09783817827701569,0.09441874176263809,0.024799220263957977,0.006512094754725695,3,25165824,0.5,0.005462646484375,2,1,125829120,804.5025858879089,-0.021484375
0.53515625,-0.8304071426391602,-0.854028582572937,-0.0623500756919384,0.9500226378440857,0.0045166015625,16,gradient_diagnostic,0.04956567659974098,0.04882459715008736,0.007945703342556953,0.0031273989006876945,0.048761218786239624,0.04822004586458206,0.00684445071965456,0.0023743314668536186,3,50331648,1.0,0.004547119140625,2,1,150994944,1493.4617583751678,-0.05078125
0.369140625,-0.20458650588989258,-0.20722192525863647,-0.082480788230896,-0.21619439125061035,0.003143310546875,16,gradient_diagnostic,0.07816631346940994,0.07770804315805435,0.008266374468803406,0.0017599029233679175,0.057271867990493774,0.05639810115098953,0.00927598588168621,0.0036437709350138903,4,0,0.0,0.00457763671875,3,1,150994944,1502.0667057037354,-0.0546875
0.42578125,0.08455751091241837,0.0810617059469223,-0.31747907400131226,0.8183490633964539,0.002899169921875,16,gradient_diagnostic,0.029314622282981873,0.029009085148572922,0.0031742339488118887,0.002782843541353941,0.03877639397978783,0.0384824313223362,0.002923248801380396,0.003763738786801696,4,25165824,0.5,0.005096435546875,3,1,176160768,2183.604481935501,-0.111328125
0.421875,0.12360680848360062,0.1191825270652771,0.17624670267105103,0.9850724935531616,0.003143310546875,16,gradient_diagnostic,0.062267448753118515,0.06202035769820213,0.004753504879772663,0.0028487208765000105,0.041717998683452606,0.04105273634195328,0.00587638420984149,0.004531259182840586,4,50331648,1.0,0.004547119140625,3,1,201326592,190.53283405303955,-0.107421875
0.0,-0.18034406006336212,-0.2730732262134552,0.07780168950557709,0.3913724720478058,0.0,16,gradient_diagnostic,0.06852253526449203,0.057048648595809937,0.03764837235212326,0.004836265929043293,0.0823855772614479,0.07305040955543518,0.03777594864368439,0.004898871295154095,2,0,0.0,0.0,1,2,50331648,1365.0075929164886,0.0
0.0,0.06179427355527878,0.08345239609479904,0.04169272631406784,-0.9527963995933533,0.0,16,gradient_diagnostic,0.08173136413097382,0.07143547385931015,0.03940126672387123,0.004952733404934406,0.07428897172212601,0.06677791476249695,0.028928928077220917,0.014922394417226315,2,25165824,0.5,0.0,1,2,75497472,2031.5027849674225,0.0
0.0,0.08952320367097855,0.0872402936220169,0.19920417666435242,-0.8629205822944641,0.0,16,gradient_diagnostic,0.08054155856370926,0.07842651009559631,0.018150560557842255,0.0026042431127279997,0.03852396830916405,0.03515911102294922,0.014337732456624508,0.006508645601570606,2,50331648,1.0,0.0,1,2,100663296,15.093440294265747,0.0
0.0,-0.4815498888492584,-0.5805302262306213,-0.34998878836631775,0.3698958456516266,0.0,16,gradient_diagnostic,0.07134609669446945,0.052352167665958405,0.04835047200322151,0.0034274975769221783,0.045435089617967606,0.04247865453362465,0.016060205176472664,0.0014076598454266787,3,0,0.0,0.0,2,2,100663296,26.39726448059082,0.0
0.0,-0.01304531842470169,0.15182195603847504,-0.6021774411201477,0.9400489926338196,0.0,16,gradient_diagnostic,0.04498305544257164,0.037935443222522736,0.024049891158938408,0.0024454521480947733,0.04733870178461075,0.04290865361690521,0.019605666399002075,0.0039265151135623455,3,25165824,0.5,0.0,2,2,125829120,701.7398626804352,0.0
0.0,0.4564920663833618,0.4935484826564789,-0.10020897537469864,0.3486897945404053,0.0,16,gradient_diagnostic,0.0687752440571785,0.06764298677444458,0.011880079284310341,0.0036502028815448284,0.07668372988700867,0.07286669313907623,0.02376435697078705,0.0024689254350960255,3,50331648,1.0,0.0,2,2,150994944,1360.7752048969269,0.0
0.0,-0.12918487191200256,-0.18632248044013977,0.10430101305246353,0.6781083941459656,0.0,16,gradient_diagnostic,0.060635145753622055,0.05647515133023262,0.02198113314807415,0.002001984976232052,0.0467708483338356,0.04030298441648483,0.02357642352581024,0.002708151238039136,4,0,0.0,0.0,3,2,150994944,1374.8497295379639,0.0
0.0,0.5998373031616211,0.6108297109603882,0.22828558087348938,0.9528563022613525,0.0,16,gradient_diagnostic,0.09578907489776611,0.09502933919429779,0.009540899656713009,0.007344657555222511,0.06576985120773315,0.06312306225299835,0.01398362684994936,0.012066924944519997,4,25165824,0.5,0.0,3,2,176160768,2026.7583804130554,0.0
0.0,0.10432980954647064,0.14324961602687836,-0.4561980664730072,0.9266026616096497,0.0,16,gradient_diagnostic,0.05167011916637421,0.04964515566825867,0.013607525266706944,0.004471564199775457,0.076600581407547,0.07335548847913742,0.021313736215233803,0.005687284749001265,4,50331648,1.0,0.0,3,2,201326592,21.210907220840454,0.0
0.5625,0.29234421253204346,0.308435320854187,-0.05074946582317352,0.992146909236908,0.005767822265625,16,gradient_diagnostic,0.040432874113321304,0.03870660439133644,0.00950402021408081,0.006803655531257391,0.050020523369312286,0.04783237725496292,0.014075355604290962,0.004000054206699133,2,0,0.0,0.00347900390625,1,3,50331648,1524.307289838791,-0.0341796875
0.587890625,0.9572754502296448,0.9481081962585449,0.9873805046081543,0.9985104203224182,0.004241943359375,16,gradient_diagnostic,0.43759533762931824,0.3715136647224426,0.20185521245002747,0.11279061436653137,0.31826579570770264,0.27264508605003357,0.15200205147266388,0.06207392364740372,2,25165824,0.5,0.00311279296875,1,3,75497472,2268.837988615036,-0.0595703125
0.560546875,-0.05786942318081856,-0.3127094507217407,0.5479868054389954,-0.18620795011520386,0.005584716796875,16,gradient_diagnostic,0.12039269506931305,0.09901805967092514,0.0680239349603653,0.007909979671239853,0.08243914693593979,0.07014862447977066,0.0430479422211647,0.004717749543488026,2,50331648,1.0,0.003265380859375,1,3,100663296,357.0357737541199,-0.0322265625
0.51953125,0.3489084839820862,0.3198554217815399,0.6425835490226746,0.6106186509132385,0.00408935546875,16,gradient_diagnostic,0.09465013444423676,0.08050714433193207,0.04903513938188553,0.008532535284757614,0.10135556012392044,0.09802499413490295,0.025405287742614746,0.004315221682190895,3,0,0.0,0.004547119140625,2,3,100663296,373.44615840911865,-0.0166015625
0.52734375,0.30055880546569824,0.28324538469314575,0.4809790253639221,0.4979686439037323,0.004913330078125,16,gradient_diagnostic,0.06322266906499863,0.06091596931219101,0.016186971217393875,0.004932801239192486,0.07643471658229828,0.07109106332063675,0.027829868718981743,0.0037182257510721684,3,25165824,0.5,0.003997802734375,2,3,125829120,1138.7957754135132,-0.0244140625
0.51953125,-0.7180699706077576,-0.8149533271789551,-0.16313740611076355,0.05958597734570503,0.0062255859375,16,gradient_diagnostic,0.05292527377605438,0.0495266318321228,0.01782679557800293,0.005513881798833609,0.08178257942199707,0.07461665570735931,0.0334017314016819,0.002251529134809971,3,50331648,1.0,0.0047607421875,2,3,150994944,1922.0332646369934,-0.0166015625
0.376953125,0.17350250482559204,0.21155907213687897,0.206181600689888,0.6917741298675537,0.00299072265625,16,gradient_diagnostic,0.083607517182827,0.05688845366239548,0.06123155727982521,0.002148787258192897,0.1262919306755066,0.12328480184078217,0.02723303809762001,0.002978280186653137,4,0,0.0,0.004364013671875,3,3,150994944,1939.750949382782,-0.0849609375
0.37890625,0.5999187231063843,0.6275429129600525,0.4934183955192566,0.5896605849266052,0.003173828125,16,gradient_diagnostic,0.06615464389324188,0.059749092906713486,0.02803308703005314,0.004541836678981781,0.13269548118114471,0.11677046865224838,0.061845406889915466,0.012161091901361942,4,25165824,0.5,0.00567626953125,3,3,176160768,37.59866452217102,-0.0869140625
0.3515625,0.46731117367744446,0.492457777261734,0.4317966401576996,0.9549110531806946,0.002899169921875,16,gradient_diagnostic,0.09041639417409897,0.0693751648068428,0.057617247104644775,0.006516273599117994,0.09297088533639908,0.06656353920698166,0.06433093547821045,0.008626255206763744,4,50331648,1.0,0.00433349609375,3,3,201326592,809.6824567317963,-0.0595703125
0.58203125,0.05089370161294937,0.19611841440200806,-0.07316672056913376,-0.2420375645160675,0.0050048828125,16,gradient_diagnostic,0.07087449729442596,0.047512371093034744,0.05247548222541809,0.0034774430096149445,0.06755688786506653,0.04658586159348488,0.04878741875290871,0.003671238897368312,2,0,0.0,0.003509521484375,1,4,50331648,1389.3214406967163,-0.078125
0.564453125,-0.39358341693878174,-0.46312233805656433,-0.23025156557559967,0.7710001468658447,0.0064697265625,16,gradient_diagnostic,0.07996796816587448,0.07566565275192261,0.02547541819512844,0.004537414293736219,0.10751139372587204,0.0863141268491745,0.0639372393488884,0.004538694396615028,2,25165824,0.5,0.002471923828125,1,4,75497472,2078.198702096939,-0.060546875
0.5546875,-0.23564137518405914,-0.37446314096450806,0.16732870042324066,-0.39638572931289673,0.005523681640625,16,gradient_diagnostic,0.08116623759269714,0.07726555317640305,0.02384723164141178,0.0070215146988630295,0.054670896381139755,0.03981109336018562,0.035327911376953125,0.012486881576478481,2,50331648,1.0,0.0028076171875,1,4,100663296,107.36568784713745,-0.05078125
0.54296875,0.21921607851982117,0.5056682825088501,0.013493673875927925,0.4696495234966278,0.00537109375,16,gradient_diagnostic,0.08398180454969406,0.0606195367872715,0.057885173708200455,0.005246139597147703,0.08656371384859085,0.049730945378541946,0.0706222727894783,0.005710043013095856,3,0,0.0,0.004791259765625,2,4,100663296,118.17180514335632,-0.015625
0.546875,-0.29678401350975037,-0.5373608469963074,0.1954248994588852,0.5857061743736267,0.00457763671875,16,gradient_diagnostic,0.05391106754541397,0.04476844519376755,0.029977906495332718,0.0018747833091765642,0.06777795404195786,0.05479512736201286,0.03720034286379814,0.014404152520000935,3,25165824,0.5,0.00592041015625,2,4,125829120,798.0621840953827,-0.01953125
0.53125,0.4128708839416504,0.5775156617164612,0.02746172808110714,0.9017673134803772,0.0048828125,16,gradient_diagnostic,0.077181875705719,0.06260078400373459,0.04373840242624283,0.011186419986188412,0.08046244084835052,0.06668438017368317,0.043911758810281754,0.009957659989595413,3,50331648,1.0,0.004547119140625,2,4,150994944,1482.307621717453,-0.00390625
0.421875,0.623839259147644,0.7810512185096741,0.15155251324176788,0.8751225471496582,0.00274658203125,16,gradient_diagnostic,0.09333547204732895,0.07671041786670685,0.05253135412931442,0.008214562200009823,0.08651144802570343,0.07794369757175446,0.035723038017749786,0.011527146212756634,4,0,0.0,0.0042724609375,3,4,150994944,1495.256193637848,0.080078125
0.39453125,-0.47338593006134033,-0.5612321496009827,-0.4199220538139343,0.3235361874103546,0.002716064453125,16,gradient_diagnostic,0.08277501910924911,0.06354822963476181,0.052992261946201324,0.002268508542329073,0.104644775390625,0.06377419084310532,0.08237946033477783,0.00984920747578144,4,25165824,0.5,0.00469970703125,3,4,176160768,2176.9942016601562,0.107421875
0.55859375,-0.0444231778383255,-0.26464226841926575,-0.035473499447107315,0.17817170917987823,0.006103515625,16,gradient_diagnostic,0.07147262990474701,0.04829975217580795,0.052148543298244476,0.00748329795897007,0.17553405463695526,0.04481353238224983,0.09364603459835052,0.14154282212257385,4,50331648,1.0,0.004486083984375,3,4,201326592,200.23767042160034,-0.056640625
0.517578125,0.05304781720042229,0.02433045022189617,0.07340022176504135,0.9858251214027405,0.004425048828125,64,gradient_diagnostic,0.06529412418603897,0.05432727560400963,0.03328324481844902,0.01428619958460331,0.10005471855401993,0.0909990593791008,0.04060416668653488,0.009023305959999561,2,0,0.0,0.0035400390625,1,0,50331648,5.249738454818726,-0.02734375
0.544921875,0.5276491641998291,0.005630159750580788,0.764196515083313,0.4607572853565216,0.005035400390625,64,gradient_diagnostic,0.06004643812775612,0.04205755889415741,0.04275603964924812,0.002942322753369808,0.2084420770406723,0.05277130752801895,0.20163558423519135,0.0025255565997213125,2,25165824,0.5,0.003814697265625,1,0,75497472,699.9786388874054,-0.0546875
0.5234375,-0.27894413471221924,-0.4145091772079468,0.12465626001358032,0.9790207743644714,0.004302978515625,64,gradient_diagnostic,0.0543571375310421,0.050176527351140976,0.01899515464901924,0.008729184977710247,0.07122813165187836,0.058421749621629715,0.040488097816705704,0.004589007701724768,2,50331648,1.0,0.003997802734375,1,0,100663296,1389.2619519233704,-0.033203125
0.5078125,-0.31443390250205994,-0.5566718578338623,0.35271233320236206,0.9920623302459717,0.004302978515625,64,gradient_diagnostic,0.08767228573560715,0.07168499380350113,0.049736086279153824,0.008603081107139587,0.06426779180765152,0.05778833106160164,0.02741757035255432,0.006255778018385172,3,0,0.0,0.004150390625,2,0,100663296,1397.7164895534515,-0.1171875
0.515625,-0.19821855425834656,-0.21140846610069275,0.16019940376281738,0.9861499667167664,0.00384521484375,64,gradient_diagnostic,0.05911311134696007,0.05801041051745415,0.011214103549718857,0.0018428254406899214,0.05498034507036209,0.054173290729522705,0.009163332171738148,0.0020312978886067867,3,25165824,0.5,0.004547119140625,2,0,125829120,2080.287960767746,-0.125
0.521484375,0.0800432562828064,0.07676287740468979,0.1964007318019867,0.9513290524482727,0.00372314453125,64,gradient_diagnostic,0.06102560833096504,0.06058020517230034,0.007298078387975693,0.0009495865670032799,0.03396674990653992,0.0328776091337204,0.008477294817566872,0.0009686409612186253,3,50331648,1.0,0.004730224609375,2,0,150994944,100.57115817070007,-0.130859375
0.501953125,0.8091140389442444,0.8270098567008972,0.0020172325894236565,0.9812379479408264,0.004058837890625,64,gradient_diagnostic,0.05337199941277504,0.05284048989415169,0.007264344021677971,0.0019189614104107022,0.04243207350373268,0.04186202958226204,0.006754373665899038,0.001558696269057691,4,0,0.0,0.003814697265625,3,0,150994944,109.05719375610352,-0.091796875
0.515625,-0.76961350440979,-0.7748366594314575,-0.6630055904388428,0.8126853704452515,0.003631591796875,64,gradient_diagnostic,0.046752363443374634,0.045954588800668716,0.008548781275749207,0.0009367181919515133,0.05072686821222305,0.05035930499434471,0.005874451249837875,0.0016268533654510975,4,25165824,0.5,0.0048828125,3,0,176160768,800.5655176639557,-0.10546875
0.505859375,0.12924771010875702,0.10834509879350662,0.21763846278190613,0.9993593096733093,0.00537109375,64,gradient_diagnostic,0.029315482825040817,0.028557294979691505,0.00546077499166131,0.0037494520656764507,0.02525881677865982,0.02436872571706772,0.005547919310629368,0.003659723559394479,4,50331648,1.0,0.00457763671875,3,0,201326592,1494.7274250984192,-0.095703125
0.5078125,0.7260881066322327,0.7140533924102783,0.7592335939407349,0.9883059859275818,0.0037841796875,64,gradient_diagnostic,0.07750449329614639,0.0670686885714531,0.037413254380226135,0.010439648292958736,0.0919375792145729,0.07470174878835678,0.05274204537272453,0.009510239586234093,2,0,0.0,0.004058837890625,1,1,50331648,1378.3743109703064,-0.0283203125
0.521484375,0.12588855624198914,0.22949105501174927,-0.09231176227331161,0.9144778847694397,0.004425048828125,64,gradient_diagnostic,0.05744820088148117,0.04697659984230995,0.03249819204211235,0.006112449802458286,0.0638430267572403,0.050924014300107956,0.03819449990987778,0.004884424153715372,2,25165824,0.5,0.0035400390625,1,1,75497472,2059.800125360489,-0.0419921875
0.53125,0.17140132188796997,0.09580577909946442,0.22103142738342285,0.9332622289657593,0.00579833984375,64,gradient_diagnostic,0.07584533095359802,0.053369347006082535,0.05320344492793083,0.008580250665545464,0.08800145238637924,0.054309744387865067,0.0688866376876831,0.007024037651717663,2,50331648,1.0,0.00396728515625,1,1,100663296,80.11160278320312,-0.0517578125
0.5078125,-0.4062325060367584,-0.45730626583099365,-0.38703006505966187,0.9539394378662109,0.00457763671875,64,gradient_diagnostic,0.08408194035291672,0.0534856803715229,0.06428735703229904,0.00872874166816473,0.09017948806285858,0.06477184593677521,0.06238158792257309,0.006744290702044964,3,0,0.0,0.00396728515625,2,1,100663296,88.68869614601135,-0.09375
0.521484375,0.019701505079865456,0.01047623809427023,0.025901533663272858,0.6358836889266968,0.004486083984375,64,gradient_diagnostic,0.06804484128952026,0.04753226041793823,0.04866306856274605,0.0016400603344663978,0.08074957877397537,0.05297517031431198,0.0607292614877224,0.005107165314257145,3,25165824,0.5,0.004486083984375,2,1,125829120,775.3548200130463,-0.107421875
