diversity,seed,run,phase,interval,predictor_fraction,start_success,end_success,interval_gain,start_depth6,end_depth6,interval_gain_depth6,cosine_all,norm_current_all,norm_previous_all,cosine_shared,norm_current_shared,norm_previous_shared,cosine_policy,norm_current_policy,norm_previous_policy,cosine_value,norm_current_value,norm_previous_value
1,2,n1_seed2,2,mid_to_end,0.5,0.58203125,0.564453125,-0.017578125,0.0,0.0,0.0,0.2824833393096924,0.0885772556066513,0.18030117452144623,0.336174339056015,0.056861527264118195,0.1270170658826828,0.2558276355266571,0.06747590750455856,0.10869698226451874,0.39691582322120667,0.007726452779024839,0.0675288513302803
1,2,n1_seed2,3,start_to_mid,0.0,0.78125,0.78515625,0.00390625,0.0,0.0,0.0,-0.06277324259281158,0.33318984508514404,0.09303458034992218,-0.15796570479869843,0.29809632897377014,0.06490491330623627,0.04184651002287865,0.13706457614898682,0.06305167824029922,0.5969547033309937,0.05802895501255989,0.02161642350256443
1,2,n1_seed2,3,mid_to_end,0.5,0.78515625,0.7626953125,-0.0224609375,0.0,0.0,0.0,0.10205565392971039,0.03183530643582344,0.12031053751707077,-0.02265964262187481,0.00419935118407011,0.08806106448173523,0.13558071851730347,0.03142135962843895,0.06737513095140457,0.8220006227493286,0.002924114465713501,0.04669545590877533
1,2,n1_seed2,4,start_to_mid,0.0,0.8037109375,0.7822265625,-0.021484375,0.0,0.0,0.0,-0.40649595856666565,0.7995004057884216,0.24943532049655914,-0.49134108424186707,0.7567543387413025,0.22783561050891876,0.38343968987464905,0.15974296629428864,0.09673885256052017,-0.36447831988334656,0.20249921083450317,0.03083024173974991
1,2,n1_seed2,4,mid_to_end,0.5,0.7822265625,0.7763671875,-0.005859375,0.0,0.0,0.0,0.07280036807060242,0.07534438371658325,0.12281161546707153,-0.034178126603364944,0.004114511888474226,0.05350640416145325,0.34374889731407166,0.0752180740237236,0.027482932433485985,-0.19030292332172394,0.001445017522200942,0.10707215964794159
1,3,n1_seed3,2,start_to_mid,0.0,0.05078125,0.6025390625,0.5517578125,0.0,0.0,0.0,0.09075206518173218,0.3290472626686096,0.03973919525742531,-0.13127543032169342,0.2028992772102356,0.0045664506033062935,0.3982243239879608,0.05883129686117172,0.038763951510190964,0.21251408755779266,0.25227537751197815,0.007463754154741764
1,3,n1_seed3,2,mid_to_end,0.5,0.6025390625,0.591796875,-0.0107421875,0.0,0.0,0.0,-0.3316020667552948,0.04134761542081833,0.0719618871808052,-0.09685292840003967,0.002399457385763526,0.004399190656840801,-0.3357407748699188,0.04127673804759979,0.07102775573730469,-0.393140584230423,0.00031437756842933595,0.010687284171581268
1,3,n1_seed3,3,start_to_mid,0.0,0.7802734375,0.765625,-0.0146484375,0.0,0.0,0.0,0.2327968031167984,0.03567592427134514,0.057580675929784775,0.4392675757408142,0.004444845020771027,0.004501222167164087,-0.37892159819602966,0.013748463243246078,0.05262451991438866,0.994020938873291,0.0326189287006855,0.0229332372546196
1,3,n1_seed3,3,mid_to_end,0.5,0.765625,0.78125,0.015625,0.0,0.0,0.0,0.21456363797187805,0.03698589652776718,0.035794131457805634,-0.08712872117757797,0.001269423752091825,0.0022268639877438545,0.19827203452587128,0.03679021820425987,0.03448944166302681,0.9810241460800171,0.003581185359507799,0.009313405491411686
1,3,n1_seed3,4,start_to_mid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2214350551366806,0.12058205157518387,0.03743841126561165,0.10048239678144455,0.058991365134716034,0.0017846779664978385,0.3451821208000183,0.04078594222664833,0.03701996058225632,0.9126165509223938,0.09693583101034164,0.005288849119096994
