diversity,seed,phase,kind,phase_env_steps,total_env_steps,success_rate,success_depth_1,success_depth_2,success_depth_3,success_depth_4,success_depth_5,success_depth_6
256,1,3,periodic,25165824,125829120,0.3876953125,0.7927461139896373,0.6377551020408163,0.4642857142857143,0.16463414634146342,0.0875,0.0
256,1,3,periodic,27262976,127926272,0.3896484375,0.8235294117647058,0.6257668711656442,0.46710526315789475,0.1511627906976744,0.10227272727272728,0.0
256,1,3,periodic,29360128,130023424,0.404296875,0.8031088082901554,0.6931216931216931,0.44751381215469616,0.23529411764705882,0.04827586206896552,0.0
256,1,3,periodic,31457280,132120576,0.376953125,0.81,0.6555555555555556,0.445859872611465,0.14634146341463414,0.07407407407407407,0.0
256,1,3,periodic,33554432,134217728,0.375,0.8100558659217877,0.6190476190476191,0.42613636363636365,0.22289156626506024,0.06666666666666667,0.0
256,1,3,periodic,35651584,136314880,0.3818359375,0.8666666666666667,0.6257309941520468,0.4152046783625731,0.21428571428571427,0.05063291139240506,0.0
256,1,3,periodic,37748736,138412032,0.3818359375,0.8018867924528302,0.631578947368421,0.4293785310734463,0.2013888888888889,0.05228758169934641,0.0
256,1,3,periodic,39845888,140509184,0.3740234375,0.7849462365591398,0.6051282051282051,0.4530386740331492,0.1858974358974359,0.053691275167785234,0.0
256,1,3,periodic,41943040,142606336,0.3857421875,0.8509615384615384,0.632183908045977,0.4166666666666667,0.17985611510791366,0.07738095238095238,0.0
256,1,3,periodic,44040192,144703488,0.380859375,0.8115183246073299,0.6457142857142857,0.44785276073619634,0.20903954802259886,0.0759493670886076,0.0
256,1,3,periodic,46137344,146800640,0.3525390625,0.7688172043010753,0.5730337078651685,0.40932642487046633,0.19463087248322147,0.05194805194805195,0.0
256,1,3,periodic,48234496,148897792,0.404296875,0.8685446009389671,0.631578947368421,0.43452380952380953,0.2289156626506024,0.06802721088435375,0.0
256,1,3,periodic,50331648,150994944,0.3828125,0.8365384615384616,0.6628571428571428,0.423841059602649,0.18493150684931506,0.06432748538011696,0.0
256,1,3,phase_end,50331648,150994944,0.3828125,0.8365384615384616,0.6628571428571428,0.423841059602649,0.18493150684931506,0.06432748538011696,0.0
256,1,4,phase_start,0,150994944,0.3759765625,0.8222222222222222,0.5737704918032787,0.4319526627218935,0.2346368715083799,0.11333333333333333,0.0
256,1,4,periodic,2097152,153092096,0.3779296875,0.8432432432432433,0.615819209039548,0.38414634146341464,0.25842696629213485,0.07878787878787878,0.0
256,1,4,periodic,4194304,155189248,0.3662109375,0.8229166666666666,0.5588235294117647,0.39204545454545453,0.21839080459770116,0.10204081632653061,0.0
256,1,4,periodic,6291456,157286400,0.390625,0.7881773399014779,0.6417112299465241,0.37012987012987014,0.2849162011173184,0.07407407407407407,0.0
256,1,4,periodic,8388608,159383552,0.361328125,0.7845303867403315,0.569060773480663,0.46153846153846156,0.24183006535947713,0.058823529411764705,0.0
256,1,4,periodic,10485760,161480704,0.3798828125,0.84,0.6767676767676768,0.42138364779874216,0.21333333333333335,0.05263157894736842,0.0
256,1,4,periodic,12582912,163577856,0.3994140625,0.7990430622009569,0.6881720430107527,0.37572254335260113,0.22151898734177214,0.09523809523809523,0.0
256,1,4,periodic,14680064,165675008,0.3515625,0.7978142076502732,0.625,0.3941176470588235,0.13793103448275862,0.06741573033707865,0.0
256,1,4,periodic,16777216,167772160,0.365234375,0.7580645161290323,0.6486486486486487,0.34104046242774566,0.2556818181818182,0.05921052631578947,0.0
256,1,4,periodic,18874368,169869312,0.3603515625,0.7626262626262627,0.6445783132530121,0.34594594594594597,0.23225806451612904,0.0658682634730539,0.0
256,1,4,periodic,20971520,171966464,0.3896484375,0.8020304568527918,0.5988700564971752,0.40625,0.2893081761006289,0.13559322033898305,0.0
256,1,4,periodic,23068672,174063616,0.3671875,0.8187134502923976,0.5769230769230769,0.4072164948453608,0.21739130434782608,0.10625,0.0
256,1,4,periodic,25165824,176160768,0.37109375,0.8009708737864077,0.5739644970414202,0.42138364779874216,0.23417721518987342,0.08333333333333333,0.0
256,1,4,periodic,27262976,178257920,0.3837890625,0.765625,0.6451612903225806,0.461038961038961,0.26666666666666666,0.0728476821192053,0.0
256,1,4,periodic,29360128,180355072,0.341796875,0.806060606060606,0.6171428571428571,0.3836477987421384,0.18235294117647058,0.0913978494623656,0.0
256,1,4,periodic,31457280,182452224,0.3828125,0.817258883248731,0.6193181818181818,0.4230769230769231,0.22485207100591717,0.10344827586206896,0.0
256,1,4,periodic,33554432,184549376,0.4130859375,0.8656716417910447,0.5934065934065934,0.43646408839779005,0.28488372093023256,0.09420289855072464,0.0
256,1,4,periodic,35651584,186646528,0.39453125,0.7900552486187845,0.6018957345971564,0.4301675977653631,0.25609756097560976,0.10135135135135136,0.0
256,1,4,periodic,37748736,188743680,0.3974609375,0.8142076502732241,0.6417112299465241,0.43902439024390244,0.29651162790697677,0.08823529411764706,0.0
256,1,4,periodic,39845888,190840832,0.3701171875,0.8224852071005917,0.6010928961748634,0.42777777777777776,0.24561403508771928,0.07142857142857142,0.0
256,1,4,periodic,41943040,192937984,0.3994140625,0.8275862068965517,0.65,0.40718562874251496,0.22666666666666666,0.12222222222222222,0.0
256,1,4,periodic,44040192,195035136,0.39453125,0.8333333333333334,0.6395939086294417,0.4027777777777778,0.26875,0.08053691275167785,0.0
256,1,4,periodic,46137344,197132288,0.3740234375,0.8172043010752689,0.6276595744680851,0.38235294117647056,0.2147239263803681,0.08176100628930817,0.0
256,1,4,periodic,48234496,199229440,0.349609375,0.7784431137724551,0.6033519553072626,0.4134078212290503,0.2215909090909091,0.042682926829268296,0.0
256,1,4,periodic,50331648,201326592,0.380859375,0.8061224489795918,0.5865921787709497,0.4519774011299435,0.2023121387283237,0.07947019867549669,0.0
256,1,4,phase_end,50331648,201326592,0.380859375,0.8061224489795918,0.5865921787709497,0.4519774011299435,0.2023121387283237,0.07947019867549669,0.0
256,2,1,phase_start,0,0,0.037109375,0.16292134831460675,0.050314465408805034,0.006024096385542169,0.0,0.0,0.0
256,2,1,periodic,2097152,2097152,0.349609375,0.8385416666666666,0.5440414507772021,0.4011627906976744,0.14482758620689656,0.013422818791946308,0.0
256,2,1,periodic,4194304,4194304,0.3623046875,0.8292682926829268,0.6193181818181818,0.3851851851851852,0.19767441860465115,0.037267080745341616,0.0
256,2,1,periodic,6291456,6291456,0.33984375,0.8430232558139535,0.6488095238095238,0.3668639053254438,0.1393939393939394,0.05056179775280899,0.0
256,2,1,periodic,8388608,8388608,0.3623046875,0.7989949748743719,0.6153846153846154,0.3522012578616352,0.25,0.05325443786982249,0.0
256,2,1,periodic,10485760,10485760,0.3740234375,0.8307692307692308,0.6737967914438503,0.3764705882352941,0.1568627450980392,0.04,0.0
256,2,1,periodic,12582912,12582912,0.404296875,0.8793969849246231,0.7213114754098361,0.44642857142857145,0.16666666666666666,0.04093567251461988,0.0
256,2,1,periodic,14680064,14680064,0.3720703125,0.83,0.569060773480663,0.3967391304347826,0.1917808219178082,0.07051282051282051,0.0
256,2,1,periodic,16777216,16777216,0.3623046875,0.8446601941747572,0.6413043478260869,0.3072289156626506,0.11688311688311688,0.06289308176100629,0.0
256,2,1,periodic,18874368,18874368,0.3525390625,0.788659793814433,0.5842105263157895,0.39568345323741005,0.15789473684210525,0.08620689655172414,0.0
256,2,1,periodic,20971520,20971520,0.3505859375,0.8535353535353535,0.5898876404494382,0.2980132450331126,0.1638418079096045,0.06918238993710692,0.0
256,2,1,periodic,23068672,23068672,0.3310546875,0.8373493975903614,0.6077348066298343,0.35294117647058826,0.12727272727272726,0.0196078431372549,0.0
256,2,1,periodic,25165824,25165824,0.3583984375,0.8157894736842105,0.6216216216216216,0.40268456375838924,0.14906832298136646,0.07471264367816093,0.0
256,2,1,periodic,27262976,27262976,0.3916015625,0.84688995215311,0.6633663366336634,0.37579617834394907,0.1464968152866242,0.05405405405405406,0.0
256,2,1,periodic,29360128,29360128,0.34765625,0.8368421052631579,0.5911602209944752,0.37012987012987014,0.1286549707602339,0.06790123456790123,0.0
256,2,1,periodic,31457280,31457280,0.3466796875,0.7900552486187845,0.6193181818181818,0.3815028901734104,0.18181818181818182,0.05389221556886228,0.0
256,2,1,periodic,33554432,33554432,0.3916015625,0.8243243243243243,0.6875,0.37662337662337664,0.16666666666666666,0.07643312101910828,0.0
256,2,1,periodic,35651584,35651584,0.3896484375,0.8860103626943006,0.6197916666666666,0.4260355029585799,0.17088607594936708,0.06535947712418301,0.0
256,2,1,periodic,37748736,37748736,0.4033203125,0.8608247422680413,0.7,0.3860759493670886,0.2624113475177305,0.05194805194805195,0.0
256,2,1,periodic,39845888,39845888,0.390625,0.8351063829787234,0.654054054054054,0.4371584699453552,0.20496894409937888,0.06716417910447761,0.0
256,2,1,periodic,41943040,41943040,0.375,0.8769230769230769,0.6077348066298343,0.39285714285714285,0.1871345029239766,0.03048780487804878,0.0
256,2,1,periodic,44040192,44040192,0.3681640625,0.8,0.6721311475409836,0.423728813559322,0.13333333333333333,0.06206896551724138,0.0
256,2,1,periodic,46137344,46137344,0.3798828125,0.8418367346938775,0.5882352941176471,0.36548223350253806,0.2012987012987013,0.07333333333333333,0.0
256,2,1,periodic,48234496,48234496,0.3935546875,0.8469387755102041,0.6736842105263158,0.44171779141104295,0.1951219512195122,0.030303030303030304,0.0
256,2,1,periodic,50331648,50331648,0.3515625,0.8432432432432433,0.6,0.3696969696969697,0.176056338028169,0.05813953488372093,0.0
256,2,1,phase_end,50331648,50331648,0.3515625,0.8432432432432433,0.6,0.3696969696969697,0.176056338028169,0.05813953488372093,0.0
256,2,2,phase_start,0,50331648,0.3935546875,0.7788944723618091,0.7433155080213903,0.4245810055865922,0.18666666666666668,0.034013605442176874,0.0
256,2,2,periodic,2097152,52428800,0.4072265625,0.8423645320197044,0.7193877551020408,0.4050632911392405,0.20710059171597633,0.0392156862745098,0.0
256,2,2,periodic,4194304,54525952,0.390625,0.8776595744680851,0.6571428571428571,0.4734042553191489,0.15204678362573099,0.034013605442176874,0.0
256,2,2,periodic,6291456,56623104,0.3876953125,0.8262910798122066,0.6627906976744186,0.4117647058823529,0.16883116883116883,0.06134969325153374,0.006578947368421052
256,2,2,periodic,8388608,58720256,0.359375,0.8125,0.7119565217391305,0.33152173913043476,0.14673913043478262,0.037037037037037035,0.0
256,2,2,periodic,10485760,60817408,0.373046875,0.875,0.6583850931677019,0.3333333333333333,0.21212121212121213,0.049689440993788817,0.0
256,2,2,periodic,12582912,62914560,0.4033203125,0.8676470588235294,0.7045454545454546,0.39655172413793105,0.20118343195266272,0.055900621118012424,0.0
256,2,2,periodic,14680064,65011712,0.39453125,0.8486486486486486,0.6810810810810811,0.43258426966292135,0.2037037037037037,0.06060606060606061,0.006711409395973154
256,2,2,periodic,16777216,67108864,0.400390625,0.8364485981308412,0.6881188118811881,0.358974358974359,0.14634146341463414,0.0728476821192053,0.0072992700729927005
256,2,2,periodic,18874368,69206016,0.412109375,0.8405797101449275,0.7074468085106383,0.4124293785310734,0.19642857142857142,0.05517241379310345,0.007194244604316547
256,2,2,periodic,20971520,71303168,0.4658203125,0.8944723618090452,0.7755102040816326,0.5561797752808989,0.20670391061452514,0.07971014492753623,0.0
256,2,2,periodic,23068672,73400320,0.36328125,0.8588957055214724,0.6853932584269663,0.41566265060240964,0.21341463414634146,0.027777777777777776,0.005780346820809248
256,2,2,periodic,25165824,75497472,0.3916015625,0.8195876288659794,0.654054054054054,0.45977011494252873,0.23776223776223776,0.041176470588235294,0.0
256,2,2,periodic,27262976,77594624,0.39453125,0.8324873096446701,0.7044025157232704,0.44559585492227977,0.18823529411764706,0.06666666666666667,0.0058823529411764705
256,2,2,periodic,29360128,79691776,0.421875,0.8894472361809045,0.7679558011049724,0.45121951219512196,0.17791411042944785,0.06790123456790123,0.012903225806451613
256,2,2,periodic,31457280,81788928,0.419921875,0.8854166666666666,0.7134146341463414,0.4603960396039604,0.19760479041916168,0.09615384615384616,0.013986013986013986
256,2,2,periodic,33554432,83886080,0.40234375,0.8429319371727748,0.7752808988764045,0.41530054644808745,0.20261437908496732,0.04081632653061224,0.0
256,2,2,periodic,35651584,85983232,0.400390625,0.8685714285714285,0.7354497354497355,0.4228571428571429,0.20588235294117646,0.060240963855421686,0.0
256,2,2,periodic,37748736,88080384,0.408203125,0.8391959798994975,0.7431693989071039,0.47096774193548385,0.21637426900584794,0.025157232704402517,0.006369426751592357
256,2,2,periodic,39845888,90177536,0.3671875,0.8181818181818182,0.6967741935483871,0.41420118343195267,0.17647058823529413,0.05142857142857143,0.0
256,2,2,periodic,41943040,92274688,0.3642578125,0.8146341463414634,0.6219512195121951,0.4244604316546763,0.18235294117647058,0.08092485549132948,0.0
256,2,2,periodic,44040192,94371840,0.3759765625,0.898936170212766,0.6878612716763006,0.4129032258064516,0.16022099447513813,0.025157232704402517,0.0
256,2,2,periodic,46137344,96468992,0.412109375,0.83,0.696969696969697,0.4491017964071856,0.20754716981132076,0.052980132450331126,0.013422818791946308
256,2,2,periodic,48234496,98566144,0.396484375,0.8429319371727748,0.6573033707865169,0.46107784431137727,0.2356020942408377,0.04081632653061224,0.0
256,2,2,periodic,50331648,100663296,0.3896484375,0.8484848484848485,0.7096774193548387,0.4362745098039216,0.1554054054054054,0.05194805194805195,0.006060606060606061
256,2,2,phase_end,50331648,100663296,0.3896484375,0.8484848484848485,0.7096774193548387,0.4362745098039216,0.1554054054054054,0.05194805194805195,0.006060606060606061
256,2,3,phase_start,0,100663296,0.375,0.835,0.6363636363636364,0.4785276073619632,0.13559322033898305,0.06622516556291391,0.0
256,2,3,periodic,2097152,102760448,0.396484375,0.8309859154929577,0.6111111111111112,0.5067567567567568,0.2,0.0718954248366013,0.0
256,2,3,periodic,4194304,104857600,0.376953125,0.806282722513089,0.6415094339622641,0.47093023255813954,0.21022727272727273,0.0670391061452514,0.0
256,2,3,periodic,6291456,106954752,0.3779296875,0.8102564102564103,0.689873417721519,0.3850267379679144,0.22282608695652173,0.05263157894736842,0.0
256,2,3,periodic,8388608,109051904,0.37109375,0.8421052631578947,0.5925925925925926,0.4567901234567901,0.16783216783216784,0.06134969325153374,0.0
256,2,3,periodic,10485760,111149056,0.37109375,0.7801047120418848,0.640625,0.4407894736842105,0.1870967741935484,0.07407407407407407,0.0
256,2,3,periodic,12582912,113246208,0.3984375,0.828125,0.7005988023952096,0.455026455026455,0.22023809523809523,0.05325443786982249,0.0
256,2,3,periodic,14680064,115343360,0.3671875,0.7942857142857143,0.6944444444444444,0.42328042328042326,0.1437125748502994,0.052980132450331126,0.0
256,2,3,periodic,16777216,117440512,0.4033203125,0.8461538461538461,0.6231155778894473,0.49404761904761907,0.21518987341772153,0.047619047619047616,0.0
256,2,3,periodic,18874368,119537664,0.384765625,0.8465608465608465,0.6684491978609626,0.3977272727272727,0.1830065359477124,0.07051282051282051,0.0
256,2,3,periodic,20971520,121634816,0.39453125,0.81,0.6507936507936508,0.4437869822485207,0.22085889570552147,0.050955414012738856,0.0
256,2,3,periodic,23068672,123731968,0.3671875,0.8059701492537313,0.6119402985074627,0.3668639053254438,0.15584415584415584,0.03048780487804878,0.0
256,2,3,periodic,25165824,125829120,0.4052734375,0.8387096774193549,0.6555555555555556,0.48502994011976047,0.1895424836601307,0.032467532467532464,0.0
256,2,3,periodic,27262976,127926272,0.361328125,0.8652849740932642,0.6423841059602649,0.40714285714285714,0.225,0.06914893617021277,0.0
256,2,3,periodic,29360128,130023424,0.388671875,0.8571428571428571,0.6739130434782609,0.4277456647398844,0.1987179487179487,0.04487179487179487,0.0
256,2,3,periodic,31457280,132120576,0.4052734375,0.8383838383838383,0.6318681318681318,0.4673913043478261,0.21604938271604937,0.087248322147651,0.0
256,2,3,periodic,33554432,134217728,0.3623046875,0.8586387434554974,0.6463414634146342,0.40804597701149425,0.1346153846153846,0.05,0.0
256,2,3,periodic,35651584,136314880,0.40625,0.8882978723404256,0.6844919786096256,0.4774193548387097,0.2529411764705882,0.02531645569620253,0.0
256,2,3,periodic,37748736,138412032,0.34765625,0.7903225806451613,0.6214689265536724,0.4,0.1452513966480447,0.058823529411764705,0.0
256,2,3,periodic,39845888,140509184,0.3662109375,0.7857142857142857,0.6457142857142857,0.46111111111111114,0.15204678362573099,0.05952380952380952,0.0
256,2,3,periodic,41943040,142606336,0.373046875,0.8009708737864077,0.6206896551724138,0.4166666666666667,0.18666666666666668,0.07333333333333333,0.0
256,2,3,periodic,44040192,144703488,0.3583984375,0.8152173913043478,0.6069364161849711,0.4124293785310734,0.20394736842105263,0.04371584699453552,0.0
256,2,3,periodic,46137344,146800640,0.3876953125,0.8563829787234043,0.6307692307692307,0.4350282485875706,0.18064516129032257,0.04938271604938271,0.0
256,2,3,periodic,48234496,148897792,0.3779296875,0.9235294117647059,0.6190476190476191,0.4583333333333333,0.1774193548387097,0.02,0.0
256,2,3,periodic,50331648,150994944,0.373046875,0.8461538461538461,0.6217616580310881,0.38311688311688313,0.18181818181818182,0.05747126436781609,0.0
256,2,3,phase_end,50331648,150994944,0.373046875,0.8461538461538461,0.6217616580310881,0.38311688311688313,0.18181818181818182,0.05747126436781609,0.0
256,2,4,phase_start,0,150994944,0.373046875,0.8315789473684211,0.5833333333333334,0.4303030303030303,0.17714285714285713,0.06134969325153374,0.0
256,2,4,periodic,2097152,153092096,0.35546875,0.7401129943502824,0.5934065934065934,0.3978494623655914,0.2631578947368421,0.0658682634730539,0.0
256,2,4,periodic,4194304,155189248,0.396484375,0.8421052631578947,0.6040609137055838,0.44148936170212766,0.3136094674556213,0.04861111111111111,0.0
256,2,4,periodic,6291456,157286400,0.3798828125,0.8118811881188119,0.625,0.4268292682926829,0.22674418604651161,0.06626506024096386,0.0
256,2,4,periodic,8388608,159383552,0.3603515625,0.7745664739884393,0.6379310344827587,0.3626943005181347,0.22043010752688172,0.08666666666666667,0.0
256,2,4,periodic,10485760,161480704,0.3642578125,0.7542857142857143,0.6486486486486487,0.4429530201342282,0.23976608187134502,0.07954545454545454,0.0
256,2,4,periodic,12582912,163577856,0.3740234375,0.8461538461538461,0.6353591160220995,0.37894736842105264,0.16447368421052633,0.10119047619047619,0.0
256,2,4,periodic,14680064,165675008,0.3974609375,0.817258883248731,0.6585365853658537,0.4357142857142857,0.19642857142857142,0.10179640718562874,0.0
256,2,4,periodic,16777216,167772160,0.390625,0.7819148936170213,0.6162790697674418,0.44642857142857145,0.26666666666666666,0.14545454545454545,0.0
256,2,4,periodic,18874368,169869312,0.3837890625,0.8106508875739645,0.6989247311827957,0.4143646408839779,0.2631578947368421,0.04,0.0
256,2,4,periodic,20971520,171966464,0.388671875,0.8260869565217391,0.5506329113924051,0.48125,0.24719101123595505,0.12025316455696203,0.0
256,2,4,periodic,23068672,174063616,0.39453125,0.81,0.6464088397790055,0.42207792207792205,0.27741935483870966,0.11038961038961038,0.0
256,2,4,periodic,25165824,176160768,0.3623046875,0.82,0.6578947368421053,0.3791208791208791,0.20915032679738563,0.037037037037037035,0.0
256,2,4,periodic,27262976,178257920,0.34375,0.7923497267759563,0.581151832460733,0.37583892617449666,0.17857142857142858,0.05952380952380952,0.0
256,2,4,periodic,29360128,180355072,0.3623046875,0.7840909090909091,0.6077348066298343,0.40860215053763443,0.20359281437125748,0.08176100628930817,0.0
256,2,4,periodic,31457280,182452224,0.380859375,0.8387096774193549,0.6235955056179775,0.3942857142857143,0.21390374331550802,0.07909604519774012,0.0
256,2,4,periodic,33554432,184549376,0.392578125,0.8305084745762712,0.6197916666666666,0.4624277456647399,0.18181818181818182,0.16666666666666666,0.0
256,2,4,periodic,35651584,186646528,0.369140625,0.8540540540540541,0.6208791208791209,0.3924050632911392,0.1951219512195122,0.08496732026143791,0.0
256,2,4,periodic,37748736,188743680,0.359375,0.7485714285714286,0.5978835978835979,0.45121951219512196,0.23417721518987342,0.07784431137724551,0.0
256,2,4,periodic,39845888,190840832,0.341796875,0.7421383647798742,0.5520833333333334,0.4147727272727273,0.2138728323699422,0.0903954802259887,0.0
256,2,4,periodic,41943040,192937984,0.3818359375,0.8275862068965517,0.6631016042780749,0.36363636363636365,0.20134228187919462,0.054878048780487805,0.0
256,2,4,periodic,44040192,195035136,0.390625,0.8181818181818182,0.6306818181818182,0.4319526627218935,0.18023255813953487,0.09210526315789473,0.0
256,2,4,periodic,46137344,197132288,0.38671875,0.8426395939086294,0.5913978494623656,0.42857142857142855,0.20987654320987653,0.08148148148148149,0.0
256,2,4,periodic,48234496,199229440,0.359375,0.8111111111111111,0.625,0.42134831460674155,0.17834394904458598,0.054878048780487805,0.0
256,2,4,periodic,50331648,201326592,0.384765625,0.7761194029850746,0.6108108108108108,0.42857142857142855,0.25625,0.0851063829787234,0.0
256,2,4,phase_end,50331648,201326592,0.384765625,0.7761194029850746,0.6108108108108108,0.42857142857142855,0.25625,0.0851063829787234,0.0
256,3,1,phase_start,0,0,0.0439453125,0.18285714285714286,0.06285714285714286,0.01282051282051282,0.0,0.0,0.0
256,3,1,periodic,2097152,2097152,0.3818359375,0.835,0.7225806451612903,0.40963855421686746,0.18134715025906736,0.05844155844155844,0.0
256,3,1,periodic,4194304,4194304,0.404296875,0.8497652582159625,0.6615384615384615,0.42038216560509556,0.18562874251497005,0.04827586206896552,0.0
256,3,1,periodic,6291456,6291456,0.369140625,0.8162162162162162,0.6810810810810811,0.3877551020408163,0.12738853503184713,0.03125,0.0
256,3,1,periodic,8388608,8388608,0.38671875,0.8552036199095022,0.653179190751445,0.3271604938271605,0.1839080459770115,0.06338028169014084,0.0
256,3,1,periodic,10485760,10485760,0.337890625,0.7624309392265194,0.5604395604395604,0.33532934131736525,0.24404761904761904,0.05232558139534884,0.0
256,3,1,periodic,12582912,12582912,0.3857421875,0.8238095238095238,0.6611111111111111,0.39156626506024095,0.16981132075471697,0.07096774193548387,0.0
256,3,1,periodic,14680064,14680064,0.3427734375,0.8087431693989071,0.6369047619047619,0.3258426966292135,0.19186046511627908,0.02824858757062147,0.0
256,3,1,periodic,16777216,16777216,0.3935546875,0.8620689655172413,0.6634146341463415,0.3795180722891566,0.26256983240223464,0.041916167664670656,0.0
256,3,1,periodic,18874368,18874368,0.3740234375,0.8926553672316384,0.6530612244897959,0.3764705882352941,0.1656441717791411,0.04081632653061224,0.0
256,3,1,periodic,20971520,20971520,0.41015625,0.8585365853658536,0.7383720930232558,0.4457831325301205,0.2331288343558282,0.029411764705882353,0.0
256,3,1,periodic,23068672,23068672,0.333984375,0.8258426966292135,0.5,0.3941176470588235,0.20588235294117646,0.037037037037037035,0.0
256,3,1,periodic,25165824,25165824,0.3662109375,0.7904761904761904,0.6203208556149733,0.42948717948717946,0.1464968152866242,0.01948051948051948,0.0
256,3,1,periodic,27262976,27262976,0.38671875,0.8829787234042553,0.7127659574468085,0.37341772151898733,0.16981132075471697,0.05714285714285714,0.0
256,3,1,periodic,29360128,29360128,0.3740234375,0.8423645320197044,0.6056338028169014,0.39766081871345027,0.2712765957446808,0.046357615894039736,0.0
256,3,1,periodic,31457280,31457280,0.400390625,0.8413461538461539,0.6737967914438503,0.3743016759776536,0.18902439024390244,0.07482993197278912,0.0
256,3,1,periodic,33554432,33554432,0.3212890625,0.8070175438596491,0.660377358490566,0.3184713375796178,0.13756613756613756,0.06097560975609756,0.0
256,3,1,periodic,35651584,35651584,0.396484375,0.8549222797927462,0.6124401913875598,0.4619883040935672,0.1728395061728395,0.040268456375838924,0.0
256,3,1,periodic,37748736,37748736,0.359375,0.8105263157894737,0.601063829787234,0.32065217391304346,0.23030303030303031,0.0273972602739726,0.0
256,3,1,periodic,39845888,39845888,0.375,0.8055555555555556,0.6206896551724138,0.35714285714285715,0.17682926829268292,0.05714285714285714,0.0
256,3,1,periodic,41943040,41943040,0.3779296875,0.8833333333333333,0.6538461538461539,0.423728813559322,0.1625,0.05405405405405406,0.0
256,3,1,periodic,44040192,44040192,0.3564453125,0.8586956521739131,0.5837837837837838,0.3905325443786982,0.18543046357615894,0.03333333333333333,0.0
256,3,1,periodic,46137344,46137344,0.40234375,0.8774509803921569,0.6263736263736264,0.44,0.2111801242236025,0.049689440993788817,0.0
256,3,1,periodic,48234496,48234496,0.357421875,0.8502673796791443,0.6583850931677019,0.3668639053254438,0.1724137931034483,0.05521472392638037,0.0
256,3,1,periodic,50331648,50331648,0.3515625,0.8900523560209425,0.5941176470588235,0.3522012578616352,0.17341040462427745,0.017857142857142856,0.0
256,3,1,phase_end,50331648,50331648,0.3515625,0.8900523560209425,0.5941176470588235,0.3522012578616352,0.17341040462427745,0.017857142857142856,0.0
256,3,2,phase_start,0,50331648,0.365234375,0.8218390804597702,0.7098765432098766,0.4057142857142857,0.18181818181818182,0.05555555555555555,0.012195121951219513
256,3,2,periodic,2097152,52428800,0.3984375,0.8793969849246231,0.711864406779661,0.40540540540540543,0.22023809523809523,0.05389221556886228,0.006060606060606061
256,3,2,periodic,4194304,54525952,0.4267578125,0.8495145631067961,0.7248677248677249,0.46153846153846156,0.2185430463576159,0.05660377358490566,0.03333333333333333
256,3,2,periodic,6291456,56623104,0.3876953125,0.900497512437811,0.6648351648351648,0.3674698795180723,0.14743589743589744,0.07051282051282051,0.0
256,3,2,periodic,8388608,58720256,0.390625,0.8465608465608465,0.6647727272727273,0.4438202247191011,0.22641509433962265,0.04666666666666667,0.005813953488372093
256,3,2,periodic,10485760,60817408,0.3984375,0.8480392156862745,0.74375,0.4438202247191011,0.15204678362573099,0.06802721088435375,0.006097560975609756
256,3,2,periodic,12582912,62914560,0.38671875,0.8241758241758241,0.6802325581395349,0.45108695652173914,0.1987179487179487,0.08783783783783784,0.01098901098901099
256,3,2,periodic,14680064,65011712,0.421875,0.8914285714285715,0.6600985221674877,0.4838709677419355,0.25748502994011974,0.04697986577181208,0.013888888888888888
256,3,2,periodic,16777216,67108864,0.4013671875,0.8296703296703297,0.6968085106382979,0.4426229508196721,0.19753086419753085,0.1,0.006289308176100629
256,3,2,periodic,18874368,69206016,0.4091796875,0.8348214285714286,0.6855345911949685,0.5,0.19653179190751446,0.06060606060606061,0.0
256,3,2,periodic,20971520,71303168,0.404296875,0.8246445497630331,0.712707182320442,0.4539877300613497,0.1986754966887417,0.041916167664670656,0.0
256,3,2,periodic,23068672,73400320,0.4111328125,0.8609625668449198,0.7611111111111111,0.4745762711864407,0.21604938271604937,0.023391812865497075,0.0
256,3,2,periodic,25165824,75497472,0.38671875,0.8457446808510638,0.672316384180791,0.45054945054945056,0.1910828025477707,0.03680981595092025,0.0
256,3,2,periodic,27262976,77594624,0.396484375,0.8415841584158416,0.6706586826347305,0.4772727272727273,0.20134228187919462,0.05844155844155844,0.005681818181818182
256,3,2,periodic,29360128,79691776,0.4013671875,0.8238095238095238,0.6882352941176471,0.4268292682926829,0.24561403508771928,0.0703125,0.0
256,3,2,periodic,31457280,81788928,0.40234375,0.8486486486486486,0.76,0.3821656050955414,0.19607843137254902,0.0658682634730539,0.012345679012345678
256,3,2,periodic,33554432,83886080,0.40234375,0.8507462686567164,0.726775956284153,0.461038961038961,0.17197452229299362,0.060240963855421686,0.0
256,3,2,periodic,35651584,85983232,0.375,0.8118279569892473,0.6820512820512821,0.37012987012987014,0.23529411764705882,0.022988505747126436,0.018518518518518517
256,3,2,periodic,37748736,88080384,0.3662109375,0.8465608465608465,0.6470588235294118,0.328042328042328,0.1337579617834395,0.06164383561643835,0.01282051282051282
256,3,2,periodic,39845888,90177536,0.39453125,0.8181818181818182,0.6989795918367347,0.43670886075949367,0.2037037037037037,0.07894736842105263,0.0
256,3,2,periodic,41943040,92274688,0.4052734375,0.8798076923076923,0.6813186813186813,0.43859649122807015,0.15853658536585366,0.030864197530864196,0.014598540145985401
